route_stop_id,route_id,request_id,client_id,sequence_index,planned_arrival,planned_departure,actual_arrival,actual_departure,wait_time_minutes,service_duration_minutes,distance_from_prev_km,travel_time_from_prev_minutes,status,failure_reason,left_at_door,signature_captured,driver_notes
STP-00846,RTE-0061,REQ-00632,CLI-0291,3,2026-03-28 09:47:00,2026-03-28 09:58:00,2026-03-28 12:09:00,2026-03-28 12:20:00,0,11,3.49,8,completed,,False,True,
STP-00847,RTE-0061,REQ-00942,CLI-0254,4,2026-03-28 10:05:00,2026-03-28 10:15:00,2026-03-28 13:39:00,2026-03-28 13:46:00,0,10,3.16,7,completed,,False,True,
STP-00848,RTE-0061,REQ-01978,CLI-0342,5,2026-03-28 10:22:00,2026-03-28 10:32:00,2026-03-28 14:03:00,2026-03-28 14:14:00,0,10,3.15,7,completed,,False,True,
STP-00849,RTE-0061,REQ-00355,CLI-0234,6,2026-03-28 10:36:00,2026-03-28 10:43:00,2026-03-28 10:28:00,2026-03-28 10:32:00,0,7,1.96,4,completed,,False,False,
STP-00850,RTE-0061,REQ-01759,CLI-0202,7,2026-03-28 10:58:00,2026-03-28 11:10:00,2026-03-28 09:16:00,2026-03-28 09:29:00,0,12,6.65,15,completed,,False,False,Left meal on counter
STP-00851,RTE-0061,REQ-01211,CLI-0109,8,2026-03-28 11:19:00,2026-03-28 11:24:00,2026-03-28 12:38:00,2026-03-28 12:44:00,0,5,4.03,9,completed,,False,True,
STP-00852,RTE-0061,REQ-00213,CLI-0162,9,2026-03-28 11:26:00,2026-03-28 11:36:00,2026-03-28 09:05:00,2026-03-28 09:13:00,0,10,0.27,2,completed,,False,True,
STP-00853,RTE-0061,REQ-00785,CLI-0465,10,2026-03-28 11:39:00,2026-03-28 11:48:00,2026-03-28 09:18:00,2026-03-28 09:28:00,0,9,1.27,3,completed,,False,True,
STP-00854,RTE-0061,REQ-00009,CLI-0325,11,2026-03-28 11:52:00,2026-03-28 11:58:00,2026-03-28 14:54:00,2026-03-28 15:00:00,0,6,1.81,4,completed,,False,False,
STP-00855,RTE-0061,REQ-01966,CLI-0325,12,2026-03-28 12:00:00,2026-03-28 12:08:00,2026-03-28 14:03:00,2026-03-28 14:09:00,0,8,0.0,2,completed,,False,True,
STP-00856,RTE-0062,REQ-00595,CLI-0411,1,2026-03-30 08:27:00,2026-03-30 08:37:00,2026-03-30 12:05:00,2026-03-30 12:12:00,0,10,1.35,3,no_answer,no_answer_at_door,False,False,
STP-00857,RTE-0062,REQ-01046,CLI-0411,2,2026-03-30 08:39:00,2026-03-30 08:49:00,,,0,10,0.0,2,skipped,client_not_home_preknown,False,False,
STP-00858,RTE-0062,REQ-01269,CLI-0250,3,2026-03-30 08:53:00,2026-03-30 08:59:00,2026-03-30 12:26:00,2026-03-30 12:29:00,0,6,1.94,4,completed,,False,False,
STP-00859,RTE-0062,REQ-01202,CLI-0252,4,2026-03-30 09:09:00,2026-03-30 09:15:00,2026-03-30 12:46:00,2026-03-30 12:52:00,0,6,4.29,10,completed,,False,True,
STP-00860,RTE-0062,REQ-01334,CLI-0388,5,2026-03-30 09:24:00,2026-03-30 09:35:00,,,0,11,3.78,9,rerouted,vehicle_capacity,False,False,
STP-00861,RTE-0062,REQ-01953,CLI-0096,6,2026-03-30 09:49:00,2026-03-30 09:54:00,2026-03-30 13:21:00,2026-03-30 13:24:00,0,5,5.93,14,completed,,False,False,
STP-00862,RTE-0062,REQ-00269,CLI-0459,7,2026-03-30 09:57:00,2026-03-30 10:03:00,2026-03-30 09:29:00,2026-03-30 09:35:00,0,6,1.59,3,completed,,False,False,
STP-00863,RTE-0062,REQ-01501,CLI-0038,8,2026-03-30 10:11:00,2026-03-30 10:20:00,2026-03-30 09:56:00,2026-03-30 10:04:00,34,9,3.35,8,completed,,False,True,
STP-00864,RTE-0062,REQ-01372,CLI-0184,9,2026-03-30 10:35:00,2026-03-30 10:47:00,2026-03-30 10:30:00,2026-03-30 10:43:00,195,12,6.59,15,completed,,True,False,999
STP-00865,RTE-0062,REQ-00294,CLI-0083,10,2026-03-30 11:11:00,2026-03-30 11:21:00,2026-03-30 11:18:00,2026-03-30 11:27:00,72,10,10.03,24,completed,,False,False,
STP-00866,RTE-0062,REQ-00404,CLI-0142,11,2026-03-30 11:28:00,2026-03-30 11:36:00,2026-03-30 11:46:00,2026-03-30 11:53:00,0,8,2.93,7,completed,,False,True,
STP-00867,RTE-0062,REQ-01954,CLI-0322,12,2026-03-30 11:44:00,2026-03-30 11:50:00,2026-03-30 12:38:00,2026-03-30 12:45:00,0,6,3.45,8,completed,,True,False,
STP-00868,RTE-0062,REQ-00066,CLI-0052,13,2026-03-30 11:53:00,2026-03-30 12:04:00,2026-03-30 11:49:00,2026-03-30 12:00:00,0,11,1.44,3,no_answer,no_answer_at_door,False,False,
STP-00869,RTE-0062,REQ-00085,CLI-0003,14,2026-03-30 12:21:00,2026-03-30 12:26:00,2026-03-30 09:35:00,2026-03-30 09:40:00,0,5,7.32,17,completed,,False,False,
STP-00870,RTE-0062,REQ-01922,CLI-0436,15,2026-03-30 12:35:00,2026-03-30 12:44:00,2026-03-30 12:26:00,2026-03-30 12:35:00,0,9,3.96,9,completed,,False,False,
STP-00871,RTE-0062,REQ-01213,CLI-0207,16,2026-03-30 12:48:00,2026-03-30 12:54:00,2026-03-30 12:54:00,2026-03-30 12:57:00,0,6,1.73,4,no_answer,no_answer_at_door,False,False,Client chatty today
STP-00872,RTE-0065,REQ-01134,CLI-0377,1,2026-04-07 08:20:00,2026-04-07 08:29:00,2026-04-07 13:57:00,2026-04-07 14:07:00,0,9,0.87,2,completed,,False,True,
STP-00873,RTE-0065,REQ-01133,CLI-0480,2,2026-04-07 08:32:00,2026-04-07 08:44:00,2026-04-07 11:58:00,2026-04-07 12:11:00,0,12,1.52,3,no_answer,buzzer_failed,False,False,
STP-00874,RTE-0065,REQ-00482,CLI-0057,3,2026-04-07 08:52:00,2026-04-07 08:57:00,2026-04-07 12:22:00,2026-04-07 12:25:00,0,5,3.57,8,completed,,False,False,
STP-00875,RTE-0065,REQ-01659,CLI-0440,4,2026-04-07 08:59:00,2026-04-07 09:04:00,2026-04-07 09:27:00,2026-04-07 09:31:00,0,5,0.64,2,completed,,False,False,
STP-00876,RTE-0065,REQ-00774,CLI-0041,5,2026-04-07 09:15:00,2026-04-07 09:25:00,2026-04-07 09:45:00,2026-04-07 09:54:00,0,10,4.98,11,no_answer,building_locked,False,False,
STP-00877,RTE-0065,REQ-00769,CLI-0350,6,2026-04-07 09:39:00,2026-04-07 09:45:00,2026-04-07 10:33:00,2026-04-07 10:38:00,0,6,5.88,14,completed,,False,False,
STP-00878,RTE-0065,REQ-00708,CLI-0407,7,2026-04-07 09:59:00,2026-04-07 10:11:00,2026-04-07 12:26:00,2026-04-07 12:38:00,0,12,6.24,14,completed,,False,False,
STP-00879,RTE-0065,REQ-00848,CLI-0222,8,2026-04-07 10:19:00,2026-04-07 10:33:00,2026-04-07 12:46:00,2026-04-07 13:02:00,0,14,3.44,8,completed,,True,False,
STP-00880,RTE-0065,REQ-00791,CLI-0058,9,2026-04-07 10:51:00,2026-04-07 11:00:00,2026-04-07 11:52:00,2026-04-07 12:03:00,0,9,7.55,18,completed,,False,True,
STP-00881,RTE-0065,REQ-01825,CLI-0470,10,2026-04-07 11:11:00,2026-04-07 11:19:00,2026-04-07 09:54:00,2026-04-07 09:59:00,0,8,4.86,11,completed,,False,False,
STP-00882,RTE-0065,REQ-01815,CLI-0053,11,2026-04-07 11:25:00,2026-04-07 11:32:00,2026-04-07 14:15:00,2026-04-07 14:23:00,0,7,2.63,6,completed,,False,True,
STP-00883,RTE-0065,REQ-00986,CLI-0082,12,2026-04-07 11:38:00,2026-04-07 11:43:00,2026-04-07 14:28:00,2026-04-07 14:35:00,0,5,2.73,6,completed,,False,False,
STP-00884,RTE-0065,REQ-00192,CLI-0082,13,2026-04-07 11:45:00,2026-04-07 11:55:00,2026-04-07 14:41:00,2026-04-07 14:51:00,0,10,0.0,2,completed,,False,False,
STP-00885,RTE-0065,REQ-00519,CLI-0051,14,2026-04-07 11:59:00,2026-04-07 12:07:00,,,0,8,1.93,4,cancelled,client_cancel,False,False,
STP-00886,RTE-0066,REQ-00580,CLI-0066,1,2026-04-15 08:41:00,2026-04-15 08:51:00,2026-04-15 08:39:00,2026-04-15 08:51:00,141,10,2.27,5,completed,,False,True,
STP-00887,RTE-0066,REQ-00419,CLI-0066,2,2026-04-15 08:53:00,2026-04-15 09:03:00,2026-04-15 08:53:00,2026-04-15 09:07:00,172,10,0.0,2,no_answer,building_locked,False,False,
STP-00888,RTE-0066,REQ-00823,CLI-0484,3,2026-04-15 09:09:00,2026-04-15 09:22:00,2026-04-15 09:13:00,2026-04-15 09:28:00,0,13,2.84,6,completed,,False,True,
STP-00889,RTE-0066,REQ-00571,CLI-0365,4,2026-04-15 09:33:00,2026-04-15 09:41:00,2026-04-15 13:40:00,2026-04-15 13:48:00,0,8,4.8,11,completed,,False,True,
STP-00890,RTE-0066,REQ-01376,CLI-0079,5,2026-04-15 09:56:00,2026-04-15 10:03:00,2026-04-15 09:32:00,2026-04-15 09:41:00,0,7,6.41,15,completed,,False,False,
STP-00891,RTE-0066,REQ-01324,CLI-0408,6,2026-04-15 10:17:00,2026-04-15 10:26:00,2026-04-15 10:56:00,2026-04-15 11:05:00,0,9,5.92,14,no_answer,building_locked,False,False,
STP-00892,RTE-0066,REQ-01535,CLI-0291,7,2026-04-15 10:28:00,2026-04-15 10:34:00,2026-04-15 11:06:00,2026-04-15 11:12:00,0,6,0.9,2,completed,,False,False,
STP-00893,RTE-0066,REQ-01127,CLI-0027,8,2026-04-15 10:50:00,2026-04-15 10:58:00,2026-04-15 10:01:00,2026-04-15 10:08:00,0,8,6.72,16,completed,,False,False,
STP-00894,RTE-0066,REQ-00083,CLI-0396,9,2026-04-15 11:15:00,2026-04-15 11:26:00,2026-04-15 13:46:00,2026-04-15 14:00:00,0,11,7.44,17,completed,,False,True,
STP-00895,RTE-0066,REQ-00801,CLI-0417,10,2026-04-15 11:34:00,2026-04-15 11:44:00,2026-04-15 11:12:00,2026-04-15 11:20:00,0,10,3.42,8,completed,,False,True,
STP-00896,RTE-0066,REQ-00277,CLI-0151,11,2026-04-15 11:46:00,2026-04-15 11:54:00,2026-04-15 11:24:00,2026-04-15 11:35:00,0,8,1.05,2,completed,,False,False,
STP-00897,RTE-0066,REQ-00786,CLI-0026,12,2026-04-15 12:02:00,2026-04-15 12:12:00,,,0,10,3.58,8,skipped,requires_two_person_unavailable,False,False,
STP-00898,RTE-0066,REQ-01789,CLI-0429,13,2026-04-15 12:25:00,2026-04-15 12:33:00,2026-04-15 13:31:00,2026-04-15 13:39:00,0,8,5.7,13,completed,,False,True,Client chatty today
STP-00899,RTE-0066,REQ-01463,CLI-0064,14,2026-04-15 12:59:00,2026-04-15 13:06:00,2026-04-15 13:59:00,2026-04-15 14:03:00,0,7,10.95,26,completed,,False,False,Delivered to neighbor per instructions
STP-00900,RTE-0066,REQ-01606,CLI-0085,15,2026-04-15 13:24:00,2026-04-15 13:29:00,2026-04-15 11:51:00,2026-04-15 11:56:00,0,5,7.64,18,completed,,False,True,
STP-00901,RTE-0066,REQ-00629,CLI-0389,16,2026-04-15 13:34:00,2026-04-15 13:42:00,2026-04-15 12:00:00,2026-04-15 12:03:00,0,8,2.45,5,completed,,False,False,
STP-00902,RTE-0066,REQ-01518,CLI-0440,17,2026-04-15 13:50:00,2026-04-15 13:59:00,2026-04-15 12:09:00,2026-04-15 12:19:00,0,9,3.39,8,completed,,False,True,
STP-00903,RTE-0067,REQ-00754,CLI-0352,1,2026-04-08 09:35:00,2026-04-08 09:45:00,2026-04-08 09:56:00,2026-04-08 10:07:00,0,10,4.85,11,completed,,False,True,
STP-00904,RTE-0067,REQ-00904,CLI-0332,2,2026-04-08 09:58:00,2026-04-08 10:09:00,2026-04-08 09:09:00,2026-04-08 09:18:00,0,11,5.82,13,completed,,False,True,
STP-00905,RTE-0068,REQ-00512,CLI-0497,1,2026-04-01 08:34:00,2026-04-01 08:41:00,2026-04-01 08:44:00,2026-04-01 08:51:00,0,7,2.6,6,completed,,False,True,
STP-00906,RTE-0068,REQ-00471,CLI-0186,2,2026-04-01 08:54:00,2026-04-01 09:01:00,2026-04-01 09:04:00,2026-04-01 09:14:00,281,7,5.43,13,completed,,False,True,
STP-00907,RTE-0068,REQ-00201,CLI-0336,3,2026-04-01 09:20:00,2026-04-01 09:28:00,2026-04-01 11:22:00,2026-04-01 11:28:00,0,8,8.21,19,completed,,False,False,
STP-00908,RTE-0068,REQ-00878,CLI-0130,4,2026-04-01 09:30:00,2026-04-01 09:38:00,2026-04-01 11:36:00,2026-04-01 11:41:00,0,8,0.89,2,completed,,False,False,
STP-00909,RTE-0069,REQ-00196,CLI-0069,1,2026-04-12 08:45:00,2026-04-12 08:53:00,,,0,8,2.21,5,skipped,weather,False,False,
STP-00910,RTE-0069,REQ-00077,CLI-0322,2,2026-04-12 08:58:00,2026-04-12 09:06:00,,,0,8,2.46,5,skipped,time_budget_exceeded,False,False,Note: dog barking but friendly
STP-00911,RTE-0069,REQ-01869,CLI-0126,3,2026-04-12 09:18:00,2026-04-12 09:23:00,,,0,5,5.14,12,skipped,time_budget_exceeded,False,False,
STP-00912,RTE-0069,REQ-01034,CLI-0407,4,2026-04-12 09:27:00,2026-04-12 09:36:00,,,0,9,1.88,4,skipped,time_budget_exceeded,False,False,
STP-00913,RTE-0069,REQ-00176,CLI-0070,5,2026-04-12 09:47:00,2026-04-12 09:57:00,,,0,10,4.69,11,skipped,weather,False,False,
STP-00914,RTE-0069,REQ-01313,CLI-0370,6,2026-04-12 10:10:00,2026-04-12 10:21:00,,,0,11,5.42,13,skipped,client_not_home_preknown,False,False,
STP-00915,RTE-0069,REQ-01342,CLI-0022,7,2026-04-12 10:23:00,2026-04-12 10:31:00,,,0,8,0.95,2,skipped,time_budget_exceeded,False,False,
STP-00916,RTE-0069,REQ-00064,CLI-0138,8,2026-04-12 10:43:00,2026-04-12 10:48:00,,,0,5,5.28,12,skipped,weather,False,False,
STP-00917,RTE-0069,REQ-01972,CLI-0102,9,2026-04-12 11:05:00,2026-04-12 11:10:00,,,0,5,7.16,17,skipped,weather,False,False,
STP-00918,RTE-0069,REQ-01719,CLI-0385,10,2026-04-12 11:20:00,2026-04-12 11:29:00,,,0,9,4.51,10,skipped,client_not_home_preknown,False,False,
STP-00919,RTE-0069,REQ-00052,CLI-0083,11,2026-04-12 11:36:00,2026-04-12 11:43:00,,,0,7,3.21,7,skipped,weather,False,False,
STP-00920,RTE-0069,REQ-00430,CLI-0272,12,2026-04-12 12:04:00,2026-04-12 12:09:00,,,0,5,9.08,21,skipped,weather,False,False,
STP-00921,RTE-0069,REQ-00909,CLI-0362,13,2026-04-12 12:11:00,2026-04-12 12:20:00,,,0,9,1.24,2,skipped,time_budget_exceeded,False,False,
STP-00922,RTE-0070,REQ-00811,CLI-0066,1,2026-04-02 08:20:00,2026-04-02 08:27:00,2026-04-02 16:03:00,2026-04-02 16:12:00,0,7,2.27,5,completed,,False,False,
STP-00923,RTE-0070,REQ-00177,CLI-0079,2,2026-04-02 08:30:00,2026-04-02 08:38:00,2026-04-02 11:02:00,2026-04-02 11:13:00,0,8,1.41,3,completed,,False,True,
STP-00924,RTE-0070,REQ-00733,CLI-0018,3,2026-04-02 08:40:00,2026-04-02 08:49:00,2026-04-02 14:57:00,2026-04-02 15:06:00,0,9,0.29,2,completed,,True,False,
STP-00925,RTE-0070,REQ-01801,CLI-0330,4,2026-04-02 08:55:00,2026-04-02 09:07:00,2026-04-02 10:01:00,2026-04-02 10:15:00,0,12,2.53,6,completed,,False,False,
STP-00926,RTE-0070,REQ-00588,CLI-0439,5,2026-04-02 09:29:00,2026-04-02 09:34:00,2026-04-02 10:36:00,2026-04-02 10:43:00,0,5,9.34,22,completed,,False,True,Client chatty today
STP-00927,RTE-0073,REQ-01011,CLI-0172,1,2026-04-02 08:52:00,2026-04-02 09:03:00,2026-04-02 10:32:00,2026-04-02 10:41:00,0,11,0.43,2,completed,,False,True,
STP-00928,RTE-0073,REQ-01267,CLI-0254,2,2026-04-02 09:08:00,2026-04-02 09:15:00,2026-04-02 10:46:00,2026-04-02 10:52:00,0,7,2.3,5,completed,,False,False,
STP-00929,RTE-0073,REQ-01452,CLI-0220,3,2026-04-02 09:26:00,2026-04-02 09:38:00,2026-04-02 13:32:00,2026-04-02 13:46:00,0,12,4.91,11,completed,,False,True,
STP-00930,RTE-0073,REQ-01289,CLI-0473,4,2026-04-02 09:51:00,2026-04-02 09:56:00,2026-04-02 11:34:00,2026-04-02 11:42:00,0,5,5.57,13,no_answer,buzzer_failed,False,False,
STP-00931,RTE-0073,REQ-00297,CLI-0285,5,2026-04-02 10:22:00,2026-04-02 10:32:00,2026-04-02 11:12:00,2026-04-02 11:23:00,0,10,11.09,26,completed,,True,False,Left meal on counter
STP-00932,RTE-0074,REQ-01029,CLI-0485,1,2026-03-30 08:53:00,2026-03-30 09:02:00,,,0,9,3.42,8,skipped,time_budget_exceeded,False,False,Client chatty today
STP-00933,RTE-0074,REQ-00400,CLI-0393,2,2026-03-30 09:10:00,2026-03-30 09:21:00,2026-03-30 13:08:00,2026-03-30 13:17:00,0,11,3.61,8,completed,,False,False,
STP-00934,RTE-0074,REQ-00724,CLI-0294,3,2026-03-30 09:30:00,2026-03-30 09:39:00,2026-03-30 13:29:00,2026-03-30 13:41:00,0,9,4.09,9,completed,,False,False,
STP-00935,RTE-0076,REQ-01346,CLI-0001,1,2026-04-13 08:45:00,2026-04-13 08:50:00,2026-04-13 13:32:00,2026-04-13 13:35:00,0,5,3.6,8,completed,,True,False,
STP-00936,RTE-0076,REQ-00409,CLI-0038,2,2026-04-13 09:01:00,2026-04-13 09:09:00,2026-04-13 13:44:00,2026-04-13 13:51:00,0,8,4.98,11,completed,,False,True,
STP-00937,RTE-0077,REQ-00658,CLI-0319,1,2026-04-05 08:08:00,2026-04-05 08:15:00,2026-04-05 13:16:00,2026-04-05 13:23:00,0,7,2.08,4,completed,,False,True,
STP-00938,RTE-0077,REQ-01393,CLI-0461,2,2026-04-05 08:24:00,2026-04-05 08:37:00,2026-04-05 09:13:00,2026-04-05 09:29:00,0,13,3.76,9,completed,,False,True,Note: dog barking but friendly
STP-00939,RTE-0077,REQ-00453,CLI-0291,3,2026-04-05 08:46:00,2026-04-05 08:51:00,2026-04-05 09:45:00,2026-04-05 09:51:00,0,5,3.95,9,completed,,False,False,
STP-00940,RTE-0077,REQ-00025,CLI-0443,4,2026-04-05 09:03:00,2026-04-05 09:09:00,,,0,6,5.37,12,skipped,weather,False,False,
STP-00941,RTE-0077,REQ-00637,CLI-0320,5,2026-04-05 09:31:00,2026-04-05 09:41:00,2026-04-05 10:19:00,2026-04-05 10:29:00,0,10,9.25,22,completed,,True,False,Note: dog barking but friendly
STP-00942,RTE-0077,REQ-01143,CLI-0229,6,2026-04-05 09:59:00,2026-04-05 10:06:00,2026-04-05 13:05:00,2026-04-05 13:12:00,0,7,7.52,18,completed,,False,True,
STP-00943,RTE-0077,REQ-00446,CLI-0310,7,2026-04-05 10:15:00,2026-04-05 10:24:00,2026-04-05 11:28:00,2026-04-05 11:37:00,0,9,4.09,9,completed,,False,True,
STP-00944,RTE-0077,REQ-00609,CLI-0154,8,2026-04-05 10:42:00,2026-04-05 10:47:00,2026-04-05 10:02:00,2026-04-05 10:08:00,0,5,7.78,18,completed,,False,False,
STP-00945,RTE-0077,REQ-01508,CLI-0125,9,2026-04-05 11:04:00,2026-04-05 11:14:00,2026-04-05 10:30:00,2026-04-05 10:34:00,0,10,7.28,17,completed,,False,True,999
STP-00946,RTE-0077,REQ-00413,CLI-0118,10,2026-04-05 11:26:00,2026-04-05 11:31:00,2026-04-05 14:27:00,2026-04-05 14:31:00,0,5,5.25,12,completed,,False,True,
STP-00947,RTE-0077,REQ-00648,CLI-0376,11,2026-04-05 11:34:00,2026-04-05 11:41:00,2026-04-05 11:45:00,2026-04-05 11:52:00,0,7,1.65,3,completed,,False,True,
STP-00948,RTE-0078,REQ-00862,CLI-0377,1,2026-04-05 08:09:00,2026-04-05 08:14:00,2026-04-05 12:55:00,2026-04-05 12:58:00,0,5,0.87,2,completed,,False,True,Note: dog barking but friendly
STP-00949,RTE-0078,REQ-01738,CLI-0244,2,2026-04-05 08:16:00,2026-04-05 08:21:00,,,0,5,0.54,2,cancelled,route_cancelled,False,False,Delivered to neighbor per instructions
STP-00950,RTE-0078,REQ-00007,CLI-0191,3,2026-04-05 08:23:00,2026-04-05 08:34:00,,,0,11,0.94,2,skipped,client_not_home_preknown,False,False,
STP-00951,RTE-0078,REQ-00045,CLI-0291,4,2026-04-05 08:38:00,2026-04-05 08:43:00,2026-04-05 13:09:00,2026-04-05 13:14:00,0,5,1.84,4,completed,,False,True,
STP-00952,RTE-0078,REQ-00219,CLI-0291,5,2026-04-05 08:45:00,2026-04-05 08:51:00,2026-04-05 08:25:00,2026-04-05 08:30:00,0,6,0.0,2,completed,,False,False,
STP-00953,RTE-0078,REQ-00302,CLI-0250,6,2026-04-05 09:01:00,2026-04-05 09:07:00,2026-04-05 13:05:00,2026-04-05 13:14:00,0,6,4.39,10,completed,,False,False,
STP-00954,RTE-0078,REQ-01230,CLI-0371,7,2026-04-05 09:12:00,2026-04-05 09:25:00,2026-04-05 10:47:00,2026-04-05 11:03:00,0,13,2.16,5,completed,,False,False,Delivered to neighbor per instructions
STP-00955,RTE-0078,REQ-00635,CLI-0397,8,2026-04-05 09:27:00,2026-04-05 09:32:00,2026-04-05 11:10:00,2026-04-05 11:14:00,0,5,1.1,2,completed,,False,True,
STP-00956,RTE-0078,REQ-01189,CLI-0407,9,2026-04-05 09:44:00,2026-04-05 09:53:00,,,0,9,5.13,12,skipped,client_not_home_preknown,False,False,999
STP-00957,RTE-0078,REQ-00336,CLI-0140,10,2026-04-05 10:09:00,2026-04-05 10:16:00,,,0,7,6.72,16,rerouted,vehicle_capacity,False,False,
STP-00958,RTE-0078,REQ-00191,CLI-0170,11,2026-04-05 10:33:00,2026-04-05 10:39:00,2026-04-05 14:38:00,2026-04-05 14:43:00,0,6,7.39,17,completed,,False,True,
STP-00959,RTE-0078,REQ-01753,CLI-0421,12,2026-04-05 10:49:00,2026-04-05 10:55:00,2026-04-05 14:59:00,2026-04-05 15:04:00,0,6,4.17,10,completed,,False,True,Note: dog barking but friendly
STP-00960,RTE-0078,REQ-01097,CLI-0275,13,2026-04-05 11:01:00,2026-04-05 11:09:00,2026-04-05 14:19:00,2026-04-05 14:26:00,0,8,2.72,6,completed,,False,True,
STP-00961,RTE-0078,REQ-00425,CLI-0352,14,2026-04-05 11:11:00,2026-04-05 11:20:00,2026-04-05 11:18:00,2026-04-05 11:27:00,0,9,0.53,2,completed,,False,True,
STP-00962,RTE-0078,REQ-00377,CLI-0105,15,2026-04-05 11:25:00,2026-04-05 11:35:00,,,0,10,2.31,5,skipped,weather,False,False,
STP-00963,RTE-0078,REQ-01314,CLI-0429,16,2026-04-05 11:52:00,2026-04-05 12:01:00,2026-04-05 11:44:00,2026-04-05 11:51:00,0,9,7.19,17,completed,,False,False,
STP-00964,RTE-0078,REQ-00660,CLI-0229,17,2026-04-05 12:07:00,2026-04-05 12:14:00,2026-04-05 12:00:00,2026-04-05 12:04:00,0,7,2.89,6,completed,,False,True,
STP-00965,RTE-0078,REQ-00147,CLI-0136,18,2026-04-05 12:16:00,2026-04-05 12:21:00,2026-04-05 12:10:00,2026-04-05 12:16:00,0,5,0.66,2,completed,,False,False,
STP-00966,RTE-0078,REQ-01793,CLI-0373,19,2026-04-05 12:23:00,2026-04-05 12:30:00,,,0,7,0.87,2,skipped,time_budget_exceeded,False,False,
STP-00967,RTE-0078,REQ-01605,CLI-0002,20,2026-04-05 12:39:00,2026-04-05 12:45:00,2026-04-05 09:19:00,2026-04-05 09:26:00,0,6,3.98,9,completed,,True,False,
STP-00968,RTE-0078,REQ-00267,CLI-0286,21,2026-04-05 12:53:00,2026-04-05 13:05:00,2026-04-05 13:59:00,2026-04-05 14:09:00,0,12,3.61,8,completed,,False,False,
STP-00969,RTE-0078,REQ-01042,CLI-0233,22,2026-04-05 13:14:00,2026-04-05 13:20:00,2026-04-05 11:51:00,2026-04-05 11:58:00,0,6,3.91,9,completed,,False,False,
STP-00970,RTE-0078,REQ-00493,CLI-0227,23,2026-04-05 13:26:00,2026-04-05 13:34:00,2026-04-05 12:10:00,2026-04-05 12:16:00,80,8,2.82,6,no_answer,no_answer_at_door,False,False,
STP-00971,RTE-0078,REQ-01021,CLI-0367,24,2026-04-05 13:36:00,2026-04-05 13:45:00,2026-04-05 12:21:00,2026-04-05 12:30:00,0,9,0.71,2,completed,,False,True,
STP-00972,RTE-0078,REQ-01285,CLI-0082,25,2026-04-05 13:47:00,2026-04-05 13:53:00,2026-04-05 12:32:00,2026-04-05 12:39:00,0,6,1.19,2,completed,,False,True,
STP-00973,RTE-0079,REQ-01254,CLI-0462,1,2026-04-02 08:26:00,2026-04-02 08:34:00,,,0,8,2.06,4,cancelled,route_cancelled,False,False,
STP-00974,RTE-0079,REQ-00100,CLI-0048,2,2026-04-02 08:40:00,2026-04-02 08:47:00,2026-04-02 12:18:00,2026-04-02 12:24:00,0,7,2.82,6,completed,,False,True,
STP-00975,RTE-0079,REQ-00002,CLI-0220,3,2026-04-02 08:50:00,2026-04-02 08:57:00,2026-04-02 12:30:00,2026-04-02 12:37:00,0,7,1.56,3,no_answer,buzzer_failed,False,False,
STP-00976,RTE-0079,REQ-00124,CLI-0276,4,2026-04-02 09:01:00,2026-04-02 09:06:00,2026-04-02 12:42:00,2026-04-02 12:45:00,0,5,1.88,4,completed,,False,True,N/A
STP-00977,RTE-0079,REQ-00685,CLI-0317,5,2026-04-02 09:12:00,2026-04-02 09:17:00,,,0,5,2.83,6,cancelled,client_cancel,False,False,
STP-00978,RTE-0079,REQ-00215,CLI-0365,6,2026-04-02 09:19:00,2026-04-02 09:26:00,2026-04-02 11:12:00,2026-04-02 11:18:00,0,7,0.97,2,no_answer,buzzer_failed,False,False,
STP-00979,RTE-0079,REQ-00645,CLI-0428,7,2026-04-02 09:28:00,2026-04-02 09:35:00,2026-04-02 11:20:00,2026-04-02 11:26:00,0,7,0.69,2,completed,,False,True,
STP-00980,RTE-0079,REQ-00380,CLI-0195,8,2026-04-02 09:44:00,2026-04-02 09:49:00,2026-04-02 11:03:00,2026-04-02 11:06:00,0,5,3.81,9,completed,,False,True,
STP-00981,RTE-0079,REQ-01303,CLI-0356,9,2026-04-02 10:06:00,2026-04-02 10:13:00,2026-04-02 11:25:00,2026-04-02 11:31:00,0,7,7.1,17,completed,,False,True,
STP-00982,RTE-0079,REQ-00433,CLI-0236,10,2026-04-02 10:18:00,2026-04-02 10:25:00,2026-04-02 11:37:00,2026-04-02 11:40:00,0,7,2.48,5,completed,,False,False,
STP-00983,RTE-0079,REQ-01455,CLI-0268,11,2026-04-02 10:44:00,2026-04-02 10:53:00,2026-04-02 15:49:00,2026-04-02 15:57:00,0,9,8.14,19,completed,,True,False,
STP-00984,RTE-0079,REQ-01192,CLI-0311,12,2026-04-02 10:56:00,2026-04-02 11:01:00,,,0,5,1.29,3,cancelled,client_cancel,False,False,
STP-00985,RTE-0079,REQ-01816,CLI-0313,13,2026-04-02 11:15:00,2026-04-02 11:20:00,,,0,5,6.16,14,rerouted,vehicle_capacity,False,False,Delivered to neighbor per instructions
STP-00986,RTE-0079,REQ-01863,CLI-0011,14,2026-04-02 11:22:00,2026-04-02 11:31:00,2026-04-02 12:51:00,2026-04-02 12:59:00,0,9,0.86,2,completed,,False,True,
