request_id,client_id,created_at,scheduled_date,time_window_start,time_window_end,service_duration_minutes,quantity_meals,quantity_boxes,cold_chain_required,priority_level,frequency,program_type,funding_stream,status,status_reason,assigned_route_id,assigned_stop_sequence,required_driver_skills,flexibility_flags,dietary_tags_snapshot,mobility_tags_snapshot
REQ-00635,CLI-0397,2026-04-04 12:01:00,2026-04-05,09:45:00,11:45:00,5,4,2,True,routine,weekly,MOW_hot,municipal,no_answer,no_answer_at_door,RTE-0078,8,refrigerated_vehicle,flexible_window,,walker
REQ-00636,CLI-0205,2026-03-24 13:20:00,2026-03-25,09:30:00,10:30:00,5,2,0,True,urgent,one_time,MOW_frozen,private_donations,no_answer,no_answer_at_door,RTE-0091,2,refrigerated_vehicle,,,
REQ-00637,CLI-0320,2026-04-03 15:23:00,2026-04-05,09:45:00,10:45:00,10,5,1,False,routine,weekly,emergency_box,municipal,completed,,RTE-0077,5,lang_Mandarin,flexible_window;can_leave_at_door,diabetic_friendly,walker;low_vision
REQ-00638,CLI-0044,2026-03-28 18:38:00,2026-04-02,11:30:00,14:30:00,8,3,0,True,routine,weekly,MOW_frozen,private_donations,pending,,,,refrigerated_vehicle,can_leave_at_door,low_sodium;heart_healthy,
REQ-00639,CLI-0214,2026-04-03 07:38:00,2026-04-08,10:30:00,13:30:00,5,7,0,True,routine,weekly,MOW_frozen,Island_Health,no_answer,building_locked,RTE-0269,3,refrigerated_vehicle,flexible_window;can_leave_at_door,,
REQ-00640,CLI-0241,2026-03-27 14:57:00,2026-03-31,13:00:00,14:00:00,5,5,1,True,routine,biweekly,MOW_hot,United_Way,completed,,RTE-0258,1,no_pet_allergy;refrigerated_vehicle,,,
REQ-00641,CLI-0017,2026-04-07 18:06:00,2026-04-09,13:45:00,16:45:00,7,7,0,False,routine,one_time,grocery_hamper,United_Way,completed,,RTE-0048,5,,flexible_window,heart_healthy;soft,assistance_at_door
REQ-00642,CLI-0061,2026-03-23 14:54:00,2026-03-26,10:45:00,13:45:00,12,4,2,True,routine,weekly,MOW_hot,United_Way,in_progress,,RTE-0025,8,refrigerated_vehicle,can_leave_at_door,heart_healthy,
REQ-00643,CLI-0395,2026-04-11 08:54:00,2026-04-12,11:30:00,13:00:00,7,3,1,True,urgent,one_time,grocery_hamper,municipal,scheduled,,RTE-0135,6,no_pet_allergy;refrigerated_vehicle,,,low_vision
REQ-00644,CLI-0172,2026-04-03 13:45:00,2026-04-05,09:00:00,11:00:00,5,2,0,True,routine,weekly,MOW_frozen,municipal,cancelled,client_request,,,refrigerated_vehicle;two_person;wheelchair,flexible_day,,wheelchair;bedbound;assistance_at_door
REQ-00645,CLI-0428,2026-03-30 14:45:00,2026-04-02,08:30:00,10:30:00,7,1,0,True,routine,weekly,grocery_hamper,Island_Health,completed,,RTE-0079,7,refrigerated_vehicle;wheelchair,flexible_day,low_sodium,wheelchair
REQ-00646,CLI-0160,2026-03-22 18:38:00,2026-03-26,11:15:00,14:15:00,7,5,1,True,routine,weekly,MOW_hot,United_Way,completed,,,,no_pet_allergy;refrigerated_vehicle;wheelchair,flexible_window,,wheelchair
REQ-00647,CLI-0133,2026-04-08 15:52:00,2026-04-12,13:15:00,15:15:00,5,1,1,True,routine,weekly,MOW_frozen,private_donations,completed,,,,lang_French;refrigerated_vehicle,,,
REQ-00648,CLI-0376,2026-03-31 20:53:00,2026-04-05,11:15:00,14:15:00,7,1,2,False,urgent,biweekly,grocery_hamper,Island_Health,completed,,RTE-0077,11,,,minced,
REQ-00649,CLI-0254,2026-04-07 14:20:00,2026-04-08,09:45:00,10:45:00,7,7,1,True,urgent,biweekly,MOW_frozen,Island_Health,cancelled,duplicate_request,,,no_pet_allergy;refrigerated_vehicle;wheelchair,can_leave_at_door,vegetarian,wheelchair;hard_of_hearing
REQ-00650,CLI-0151,2026-03-26 20:06:00,2026-03-28,11:45:00,14:45:00,9,4,0,True,urgent,weekly,MOW_frozen,client_pay,completed,,RTE-0055,7,refrigerated_vehicle,,heart_healthy,
REQ-00651,CLI-0053,2026-04-04 09:47:00,2026-04-08,10:00:00,13:00:00,12,7,1,True,urgent,weekly,MOW_hot,municipal,completed,,RTE-0269,8,no_pet_allergy;refrigerated_vehicle,flexible_window,diabetic_friendly,assistance_at_door
REQ-00652,CLI-0323,2026-03-21 13:25:00,2026-03-25,09:15:00,12:15:00,10,1,0,True,routine,one_time,MOW_hot,municipal,rerouted,time_window_conflict,,,refrigerated_vehicle,flexible_window,,
REQ-00653,CLI-0140,2026-04-07 11:26:00,2026-04-09,08:30:00,11:30:00,7,7,0,False,routine,weekly,culturally_specific,private_donations,completed,,RTE-0048,4,,flexible_window,low_sodium,walker;assistance_at_door
REQ-00654,CLI-0364,2026-04-04 16:52:00,2026-04-05,09:45:00,10:45:00,5,2,0,False,routine,one_time,grocery_hamper,Island_Health,completed,,RTE-0001,10,,,low_sodium;soft;halal,assistance_at_door;hard_of_hearing
REQ-00655,CLI-0197,2026-04-04 12:20:00,2026-04-08,10:00:00,12:00:00,14,2,1,True,routine,monthly,MOW_hot,Island_Health,completed,,RTE-0035,18,refrigerated_vehicle,,,hard_of_hearing
REQ-00656,CLI-0360,2026-03-25 17:27:00,2026-03-30,08:45:00,09:45:00,8,3,1,True,urgent,weekly,MOW_hot,client_pay,completed,,RTE-0058,19,no_pet_allergy;refrigerated_vehicle,flexible_window,,
REQ-00657,CLI-0228,2026-03-21 10:22:00,2026-03-25,10:30:00,12:00:00,8,4,0,True,routine,monthly,MOW_hot,United_Way,completed,,RTE-0228,20,refrigerated_vehicle,,halal,
REQ-00658,CLI-0319,2026-04-04 14:25:00,2026-04-05,12:45:00,14:45:00,7,3,0,False,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0077,1,wheelchair,,,wheelchair;walker
REQ-00659,CLI-0163,2026-04-07 15:09:00,2026-04-11,11:15:00,13:15:00,8,4,0,True,routine,weekly,MOW_hot,Island_Health,scheduled,,RTE-0033,8,refrigerated_vehicle;two_person,,diabetic_friendly,cane
REQ-00660,CLI-0229,2026-04-04 19:37:00,2026-04-05,09:45:00,11:45:00,7,5,0,True,urgent,weekly,MOW_hot,Island_Health,completed,,RTE-0078,17,refrigerated_vehicle,flexible_window,halal,assistance_at_door
REQ-00661,CLI-0011,2026-04-14 15:31:00,2026-04-15,11:15:00,12:15:00,6,2,2,True,routine,one_time,MOW_frozen,United_Way,completed,,RTE-0119,22,no_pet_allergy;refrigerated_vehicle;wheelchair,,soft,wheelchair
REQ-00662,CLI-0172,2026-03-30 18:09:00,2026-04-01,09:30:00,12:30:00,6,1,1,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0029,1,refrigerated_vehicle;two_person;wheelchair,flexible_window,,wheelchair;bedbound;assistance_at_door
REQ-00663,CLI-0286,2026-04-08 06:49:00,2026-04-11,12:30:00,14:00:00,7,4,1,False,routine,biweekly,emergency_box,private_donations,completed,,RTE-0089,13,,flexible_day;can_leave_at_door,diabetic_friendly;soft,assistance_at_door
REQ-00664,CLI-0206,2026-03-21 18:59:00,2026-03-25,12:15:00,13:15:00,6,6,0,False,routine,weekly,culturally_specific,municipal,completed,,RTE-0160,3,,flexible_window,,walker
REQ-00665,CLI-0022,2026-04-10 10:01:00,2026-04-11,09:15:00,11:15:00,6,6,1,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0033,4,refrigerated_vehicle,flexible_window,diabetic_friendly,
REQ-00666,CLI-0114,2026-03-30 17:52:00,2026-04-04,13:45:00,14:45:00,8,6,0,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0005,13,refrigerated_vehicle,flexible_window;flexible_day;can_leave_at_door,low_sodium;pureed,
REQ-00667,CLI-0326,2026-03-25 20:56:00,2026-03-27,10:45:00,13:45:00,7,7,0,True,routine,one_time,MOW_hot,private_donations,completed,,,,lang_Mandarin;refrigerated_vehicle;wheelchair,,,wheelchair
REQ-00668,CLI-0082,2026-03-22 19:51:00,2026-03-26,10:30:00,12:30:00,11,5,0,True,routine,weekly,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle;wheelchair,,diabetic_friendly,wheelchair;walker;assistance_at_door
REQ-00669,CLI-0214,2026-04-12 13:45:00,2026-04-15,08:45:00,11:45:00,5,3,0,False,routine,one_time,culturally_specific,Island_Health,cancelled,other,,,,flexible_window;flexible_day;can_leave_at_door,,
REQ-00670,CLI-0257,2026-04-08 10:41:00,2026-04-12,08:45:00,10:45:00,10,3,0,True,urgent,biweekly,MOW_hot,municipal,completed,,RTE-0135,9,no_pet_allergy;refrigerated_vehicle,flexible_day,diabetic_friendly;renal,
REQ-00671,CLI-0116,2026-03-21 08:17:00,2026-03-25,13:45:00,16:45:00,11,3,0,True,routine,one_time,MOW_hot,private_donations,completed,,,,refrigerated_vehicle,,low_sodium;pureed,walker
REQ-00672,CLI-0165,2026-04-07 07:32:00,2026-04-11,13:00:00,15:00:00,5,7,0,True,routine,monthly,MOW_frozen,municipal,completed,,RTE-0059,16,refrigerated_vehicle,,diabetic_friendly;low_sodium;pureed,cane
REQ-00673,CLI-0346,2026-04-10 14:33:00,2026-04-14,10:00:00,11:30:00,7,1,0,True,routine,one_time,MOW_hot,United_Way,no_answer,buzzer_failed,RTE-0103,11,refrigerated_vehicle,,diabetic_friendly,
REQ-00674,CLI-0084,2026-03-27 12:34:00,2026-03-29,09:00:00,10:30:00,7,4,0,False,routine,one_time,culturally_specific,private_donations,completed,,RTE-0009,5,,,,
REQ-00675,CLI-0241,2026-04-10 08:57:00,2026-04-11,09:00:00,10:00:00,5,7,0,True,urgent,weekly,MOW_hot,municipal,completed,,RTE-0059,9,no_pet_allergy;refrigerated_vehicle,flexible_day,,
REQ-00676,CLI-0389,2026-04-09 10:29:00,2026-04-12,09:30:00,11:00:00,6,3,0,False,routine,weekly,culturally_specific,municipal,pending,,,,no_pet_allergy,flexible_window,renal,
REQ-00677,CLI-0064,2026-04-06 19:42:00,2026-04-10,13:45:00,16:45:00,5,7,1,True,routine,weekly,MOW_hot,client_pay,completed,,RTE-0007,30,refrigerated_vehicle,,minced,assistance_at_door
REQ-00678,CLI-0365,2026-03-27 16:55:00,2026-03-28,08:30:00,09:30:00,12,5,0,True,routine,biweekly,MOW_hot,Island_Health,pending,,,,no_pet_allergy;refrigerated_vehicle,flexible_window,diabetic_friendly,walker;cane
REQ-00679,CLI-0244,2026-04-10 16:14:00,2026-04-13,09:30:00,11:00:00,10,2,0,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0093,2,refrigerated_vehicle,,diabetic_friendly;minced,walker;assistance_at_door;hard_of_hearing
REQ-00680,CLI-0234,2026-04-05 11:28:00,2026-04-08,13:30:00,14:30:00,11,2,2,False,urgent,one_time,grocery_hamper,Island_Health,no_answer,building_locked,RTE-0051,3,,flexible_window,diabetic_friendly;soft,
REQ-00681,CLI-0194,2026-03-26 09:37:00,2026-03-31,11:45:00,13:45:00,9,2,1,True,routine,weekly,MOW_hot,United_Way,no_answer,building_locked,RTE-0182,14,refrigerated_vehicle,,minced;gluten_free;lactose_free,
REQ-00682,CLI-0189,2026-04-10 18:38:00,2026-04-15,10:45:00,13:45:00,5,1,1,True,urgent,biweekly,MOW_frozen,private_donations,in_progress,,RTE-0119,8,refrigerated_vehicle,flexible_window;flexible_day,,hard_of_hearing
REQ-00683,CLI-0077,2026-04-01 12:05:00,2026-04-04,11:45:00,13:45:00,6,4,1,True,routine,weekly,MOW_frozen,Island_Health,rerouted,time_window_conflict,RTE-0056,8,refrigerated_vehicle,,vegan;kosher,
REQ-00684,CLI-0383,2026-03-25 19:36:00,2026-03-27,10:30:00,12:30:00,9,7,1,True,routine,weekly,grocery_hamper,United_Way,completed,,RTE-0020,9,refrigerated_vehicle,,diabetic_friendly;heart_healthy;lactose_free,walker;assistance_at_door;hard_of_hearing
REQ-00685,CLI-0317,2026-03-29 09:31:00,2026-04-02,11:45:00,13:15:00,5,4,1,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0079,5,no_pet_allergy;refrigerated_vehicle,,,hard_of_hearing
REQ-00686,CLI-0348,2026-04-03 07:45:00,2026-04-08,11:15:00,12:45:00,9,1,0,True,routine,one_time,grocery_hamper,Island_Health,completed,,,,refrigerated_vehicle;wheelchair,,diabetic_friendly;heart_healthy;lactose_free,wheelchair;walker;assistance_at_door
REQ-00687,CLI-0094,2026-03-22 13:20:00,2026-03-25,12:30:00,13:30:00,7,3,1,False,routine,weekly,grocery_hamper,Island_Health,completed,,,,,,,assistance_at_door
REQ-00688,CLI-0005,2026-03-22 16:22:00,2026-03-25,12:45:00,14:15:00,7,3,0,True,urgent,monthly,MOW_hot,Island_Health,cancelled,other,,,refrigerated_vehicle,,,walker;assistance_at_door
REQ-00689,CLI-0066,2026-04-10 19:33:00,2026-04-13,09:00:00,11:00:00,9,1,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0018,12,no_pet_allergy;refrigerated_vehicle,,heart_healthy;halal,walker
REQ-00690,CLI-0168,2026-03-28 13:23:00,2026-04-01,13:45:00,16:45:00,9,4,0,True,routine,biweekly,MOW_hot,United_Way,completed,,,,lang_Cantonese;refrigerated_vehicle,flexible_window,soft;gluten_free;vegetarian,
REQ-00691,CLI-0106,2026-04-14 06:19:00,2026-04-15,13:45:00,14:45:00,7,3,0,False,routine,monthly,culturally_specific,municipal,completed,,RTE-0090,3,wheelchair,flexible_window,heart_healthy;minced;soft;vegan;lactose_free,wheelchair;low_vision
REQ-00692,CLI-0339,2026-04-07 06:30:00,2026-04-12,10:45:00,13:45:00,10,6,2,True,routine,weekly,MOW_frozen,United_Way,completed,,,,lang_Vietnamese;no_pet_allergy;refrigerated_vehicle,,heart_healthy;minced,low_vision
REQ-00693,CLI-0385,2026-03-27 18:14:00,2026-03-30,10:45:00,13:45:00,5,5,1,True,urgent,one_time,MOW_hot,Island_Health,completed,,RTE-0152,10,refrigerated_vehicle,,diabetic_friendly;low_sodium,assistance_at_door
REQ-00694,CLI-0191,2026-03-26 11:34:00,2026-03-29,11:45:00,14:45:00,9,2,0,True,urgent,biweekly,MOW_hot,private_donations,completed,,RTE-0009,16,refrigerated_vehicle,flexible_window,minced,
REQ-00695,CLI-0153,2026-04-04 10:46:00,2026-04-08,11:00:00,12:30:00,9,6,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle,flexible_day,halal,assistance_at_door
REQ-00696,CLI-0091,2026-03-21 17:19:00,2026-03-25,10:15:00,11:15:00,7,5,0,True,routine,weekly,MOW_frozen,client_pay,completed,,,,lang_Punjabi;refrigerated_vehicle,flexible_window;can_leave_at_door,vegetarian,
REQ-00697,CLI-0075,2026-03-27 11:43:00,2026-03-28,08:45:00,10:45:00,8,1,0,True,routine,monthly,MOW_frozen,private_donations,completed,,RTE-0055,23,no_pet_allergy;refrigerated_vehicle,,vegetarian,cane;assistance_at_door
REQ-00698,CLI-0047,2026-03-28 18:55:00,2026-03-31,09:45:00,11:15:00,5,5,0,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0031,2,lang_English,flexible_window,low_sodium,cane
REQ-00699,CLI-0236,2026-04-08 11:23:00,2026-04-09,10:00:00,13:00:00,10,1,2,False,routine,biweekly,grocery_hamper,client_pay,completed,,RTE-0023,6,no_pet_allergy,flexible_day,low_sodium,walker
REQ-00700,CLI-0245,2026-03-23 15:15:00,2026-03-25,09:00:00,10:30:00,7,2,0,True,routine,one_time,MOW_frozen,Island_Health,scheduled,,RTE-0228,27,refrigerated_vehicle,,diabetic_friendly;minced,
REQ-00701,CLI-0039,2026-04-01 13:05:00,2026-04-05,13:15:00,14:15:00,6,5,0,False,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0085,1,,,,assistance_at_door
REQ-00702,CLI-0173,2026-04-06 08:09:00,2026-04-11,09:30:00,11:30:00,10,2,1,True,routine,one_time,MOW_hot,client_pay,completed,,RTE-0089,9,refrigerated_vehicle,flexible_window,,walker
REQ-00703,CLI-0281,2026-03-25 20:14:00,2026-03-30,09:30:00,11:00:00,6,5,1,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0058,22,refrigerated_vehicle,,diabetic_friendly;low_sodium,low_vision
REQ-00704,CLI-0483,2026-03-26 14:42:00,2026-03-30,10:45:00,12:45:00,5,4,0,True,routine,weekly,MOW_hot,private_donations,completed,,,,lang_Vietnamese;refrigerated_vehicle,can_leave_at_door,heart_healthy,cane
REQ-00705,CLI-0282,2026-04-04 14:34:00,2026-04-05,08:45:00,10:45:00,5,4,1,False,routine,biweekly,grocery_hamper,United_Way,scheduled,,RTE-0001,1,,flexible_window,diabetic_friendly;soft,assistance_at_door;hard_of_hearing
REQ-00706,CLI-0288,2026-04-09 20:43:00,2026-04-14,11:45:00,14:45:00,9,7,2,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0103,18,refrigerated_vehicle,,diabetic_friendly;low_sodium;gluten_free,assistance_at_door;low_vision
REQ-00707,CLI-0425,2026-04-03 12:48:00,2026-04-06,10:15:00,11:45:00,5,2,0,True,routine,weekly,MOW_frozen,client_pay,in_progress,,RTE-0016,18,no_pet_allergy;refrigerated_vehicle,,vegetarian,cane
REQ-00708,CLI-0407,2026-04-05 14:07:00,2026-04-07,12:00:00,14:00:00,12,1,0,True,routine,monthly,MOW_frozen,United_Way,completed,,RTE-0065,7,refrigerated_vehicle,flexible_window;can_leave_at_door,minced,
REQ-00709,CLI-0308,2026-04-02 11:58:00,2026-04-03,13:00:00,15:00:00,5,4,0,True,routine,monthly,MOW_frozen,municipal,completed,,RTE-0042,18,refrigerated_vehicle,,diabetic_friendly,walker
REQ-00710,CLI-0250,2026-04-06 12:24:00,2026-04-08,08:30:00,09:30:00,12,5,1,True,routine,monthly,MOW_frozen,Island_Health,completed,,RTE-0269,18,refrigerated_vehicle,flexible_window,diabetic_friendly;low_sodium;soft,assistance_at_door
REQ-00711,CLI-0180,2026-04-06 18:19:00,2026-04-10,12:30:00,14:30:00,8,4,0,True,routine,weekly,MOW_hot,client_pay,completed,,,,lang_Punjabi;refrigerated_vehicle;two_person,,low_sodium,
REQ-00712,CLI-0471,2026-04-05 19:36:00,2026-04-07,10:15:00,12:15:00,7,4,0,True,routine,weekly,MOW_frozen,Island_Health,scheduled,,,,lang_French;no_pet_allergy;refrigerated_vehicle;wheelchair,,,wheelchair;walker;low_vision
REQ-00713,CLI-0197,2026-03-22 07:59:00,2026-03-27,12:45:00,14:45:00,6,3,0,False,routine,monthly,culturally_specific,Island_Health,in_progress,,RTE-0020,20,,can_leave_at_door,,hard_of_hearing
REQ-00714,CLI-0031,2026-03-30 06:20:00,2026-04-04,10:30:00,11:30:00,8,4,0,True,routine,one_time,MOW_hot,private_donations,scheduled,,RTE-0005,17,refrigerated_vehicle,flexible_window,,assistance_at_door
REQ-00715,CLI-0210,2026-03-25 07:08:00,2026-03-29,09:15:00,10:45:00,7,1,1,False,routine,monthly,grocery_hamper,Island_Health,completed,,RTE-0047,4,,,,walker;hard_of_hearing
REQ-00716,CLI-0421,2026-04-07 06:36:00,2026-04-12,11:15:00,12:45:00,10,6,1,True,urgent,weekly,MOW_frozen,municipal,completed,,RTE-0135,3,no_pet_allergy;refrigerated_vehicle,flexible_window,,walker;assistance_at_door
REQ-00717,CLI-0283,2026-03-25 09:29:00,2026-03-29,11:15:00,12:15:00,8,5,2,True,routine,biweekly,MOW_frozen,private_donations,completed,,RTE-0161,12,refrigerated_vehicle,,,
REQ-00718,CLI-0337,2026-04-08 14:51:00,2026-04-12,10:30:00,11:30:00,8,7,1,True,routine,one_time,MOW_hot,United_Way,pending,,,,refrigerated_vehicle,can_leave_at_door,soft;vegetarian,hard_of_hearing
REQ-00719,CLI-0313,2026-03-24 06:59:00,2026-03-25,11:15:00,12:45:00,7,6,2,True,routine,weekly,MOW_frozen,United_Way,completed,,,,refrigerated_vehicle,flexible_window,,assistance_at_door
REQ-00720,CLI-0378,2026-04-01 13:07:00,2026-04-05,08:45:00,11:45:00,7,3,0,True,routine,biweekly,MOW_frozen,private_donations,in_progress,,,,lang_Tagalog;refrigerated_vehicle;wheelchair,,,wheelchair
REQ-00721,CLI-0451,2026-04-07 13:42:00,2026-04-12,08:30:00,09:30:00,8,4,0,True,routine,weekly,MOW_hot,Island_Health,in_progress,,RTE-0144,1,refrigerated_vehicle;wheelchair,,heart_healthy,wheelchair;walker;cane
REQ-00722,CLI-0224,2026-04-08 19:39:00,2026-04-10,10:00:00,13:00:00,5,6,1,True,routine,one_time,MOW_hot,Island_Health,completed,,RTE-0007,21,refrigerated_vehicle,flexible_day;can_leave_at_door,diabetic_friendly;gluten_free,
REQ-00723,CLI-0055,2026-03-20 09:35:00,2026-03-25,11:00:00,12:30:00,5,4,1,True,routine,weekly,MOW_frozen,private_donations,completed,,RTE-0228,4,no_pet_allergy;refrigerated_vehicle;two_person,flexible_window,,assistance_at_door
REQ-00724,CLI-0294,2026-03-27 07:14:00,2026-03-30,11:00:00,14:00:00,9,2,0,False,routine,weekly,culturally_specific,private_donations,completed,,RTE-0074,3,,flexible_day,gluten_free;vegan,low_vision
REQ-00725,CLI-0350,2026-04-08 19:27:00,2026-04-10,12:00:00,15:00:00,8,4,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0017,6,refrigerated_vehicle,,soft,walker
REQ-00726,CLI-0183,2026-04-06 17:58:00,2026-04-08,10:30:00,11:30:00,7,7,0,False,routine,weekly,emergency_box,United_Way,no_answer,no_answer_at_door,,,lang_Punjabi;wheelchair,flexible_day,,wheelchair;walker
REQ-00727,CLI-0169,2026-03-20 14:04:00,2026-03-25,08:30:00,10:30:00,8,5,0,True,routine,one_time,MOW_hot,United_Way,completed,,,,refrigerated_vehicle,flexible_window;can_leave_at_door,soft,
REQ-00728,CLI-0482,2026-03-27 18:18:00,2026-03-28,08:30:00,09:30:00,8,7,0,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0010,4,,flexible_day,,
REQ-00729,CLI-0421,2026-03-27 11:40:00,2026-03-28,10:45:00,13:45:00,6,1,0,True,routine,weekly,MOW_hot,private_donations,pending,,,,no_pet_allergy;refrigerated_vehicle,flexible_window,,walker;assistance_at_door
REQ-00730,CLI-0155,2026-03-20 08:08:00,2026-03-25,13:45:00,14:45:00,6,4,1,True,routine,monthly,MOW_frozen,United_Way,completed,,,,refrigerated_vehicle,flexible_window,diabetic_friendly;vegetarian,
REQ-00731,CLI-0179,2026-04-09 06:58:00,2026-04-14,13:15:00,16:15:00,8,2,1,True,routine,monthly,MOW_frozen,United_Way,completed,,RTE-0103,20,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;pureed,
REQ-00732,CLI-0269,2026-03-30 11:04:00,2026-04-01,10:15:00,12:15:00,5,3,1,False,routine,biweekly,culturally_specific,United_Way,completed,,RTE-0014,4,,flexible_day;can_leave_at_door,diabetic_friendly;halal,
REQ-00733,CLI-0018,2026-03-30 09:37:00,2026-04-02,13:00:00,15:00:00,9,6,2,False,routine,biweekly,culturally_specific,private_donations,completed,,RTE-0070,3,,can_leave_at_door,,walker
REQ-00734,CLI-0006,2026-04-10 12:07:00,2026-04-15,13:45:00,14:45:00,5,5,1,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0008,6,,,,cane
REQ-00735,CLI-0492,2026-03-24 09:57:00,2026-03-25,08:15:00,10:15:00,10,4,1,False,routine,one_time,grocery_hamper,Island_Health,completed,,,,wheelchair,,diabetic_friendly,wheelchair;walker
REQ-00736,CLI-0119,2026-03-26 19:22:00,2026-03-28,09:45:00,10:45:00,9,2,0,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0060,17,refrigerated_vehicle,,,cane;assistance_at_door;low_vision
REQ-00737,CLI-0406,2026-04-09 10:31:00,2026-04-14,10:30:00,11:30:00,8,5,0,True,routine,biweekly,MOW_frozen,Island_Health,no_answer,building_locked,RTE-0103,15,refrigerated_vehicle,flexible_window,,low_vision
REQ-00738,CLI-0049,2026-04-06 20:17:00,2026-04-07,09:45:00,10:45:00,10,3,1,False,urgent,weekly,grocery_hamper,private_donations,completed,,RTE-0019,5,,flexible_window;flexible_day,,assistance_at_door
REQ-00739,CLI-0496,2026-03-23 15:57:00,2026-03-25,11:30:00,13:30:00,12,3,0,False,urgent,biweekly,grocery_hamper,client_pay,completed,,RTE-0160,5,no_pet_allergy,,,
REQ-00740,CLI-0425,2026-04-05 06:38:00,2026-04-07,09:15:00,12:15:00,10,2,1,False,routine,weekly,emergency_box,Island_Health,completed,,RTE-0019,27,no_pet_allergy,,vegetarian,cane
